13.00,-1.0,197,239,202.0,240.0,-0.03,1.30,-2.9691,-2.29
13.05,1.0,197,239,185.5,239.0,0.33,1.30,-2.6391,-3.62
13.21,-1.0,197,239,204.5,240.5,0.06,1.30,-2.5821,-1.99
13.26,1.0,197,239,199.0,239.0,0.02,1.30,-2.5656,-3.23
13.32,-1.0,197,239,194.5,240.0,0.00,1.30,-2.5656,-1.92
13.29,1.0,197,239,195.0,238.0,0.00,1.30,-2.5656,-3.21
13.48,-1.0,197,239,202.5,238.0,0.00,1.30,-2.5656,-1.92
13.49,1.0,197,239,197.0,240.0,0.00,1.30,-2.5656,-3.21
13.56,-1.0,197,239,194.0,238.0,-0.10,1.30,-2.6656,-1.92
13.61,1.0,197,239,202.5,238.0,-0.03,1.30,-2.6911,-3.31
13.85,-1.0,197,239,204.5,239.0,0.00,1.30,-2.6911,-2.04
13.79,1.0,197,239,208.5,238.0,-0.02,1.30,-2.7091,-3.34
13.82,-1.0,197,239,202.0,241.0,-0.02,1.30,-2.7286,-2.06
13.80,1.0,197,239,190.5,247.0,0.23,1.30,-2.4986,-3.38
14.04,-1.0,197,239,207.0,240.0,0.05,1.30,-2.4491,-1.85
14.08,1.0,197,239,199.0,239.0,0.02,1.30,-2.4251,-3.10
14.11,-1.0,197,239,189.5,239.0,-0.19,1.30,-2.6151,-1.78
14.22,1.0,197,239,197.0,241.0,-0.02,1.30,-2.6376,-3.26
14.26,-1.0,197,239,198.0,238.0,0.00,1.30,-2.6376,-1.99
14.40,1.0,197,239,191.5,239.0,0.11,1.30,-2.5276,-3.29
14.47,-1.0,197,239,203.0,240.0,0.03,1.30,-2.4931,-1.88
14.55,1.0,197,239,198.5,240.0,0.00,1.30,-2.4931,-3.14
14.50,-1.0,197,239,196.5,240.0,-0.13,1.30,-2.6231,-1.85
14.65,1.0,197,239,199.0,242.0,0.00,1.30,-2.6231,-3.27
14.68,-1.0,197,239,201.5,239.0,0.10,1.30,-2.5231,-1.98
14.60,1.0,197,239,198.0,241.0,0.00,1.30,-2.5231,-3.17
14.98,-1.0,197,239,202.0,241.0,0.00,1.30,-2.5231,-1.88
14.98,1.0,197,239,190.5,240.0,0.03,1.30,-2.4901,-3.17
14.90,-1.0,197,239,185.5,244.0,-0.10,1.30,-2.5901,-1.84
15.12,1.0,197,239,190.0,240.0,0.00,1.30,-2.5901,-3.24
15.25,-1.0,197,239,208.0,241.0,0.40,1.30,-2.1901,-1.94
15.20,1.0,197,239,194.0,239.0,0.04,1.30,-2.1481,-2.84
15.37,-1.0,197,239,186.5,239.0,-0.15,1.30,-2.2981,-1.50
15.45,1.0,197,239,209.5,240.0,-0.06,1.30,-2.3581,-2.95
15.60,-1.0,197,239,194.5,236.0,-0.04,1.30,-2.4031,-1.71
15.56,1.0,197,239,205.5,240.0,-0.03,1.30,-2.4361,-3.05
15.62,-1.0,197,239,193.5,238.5,-0.12,1.30,-2.5561,-1.79
15.73,1.0,197,239,195.5,238.0,0.00,1.30,-2.5561,-3.20
